Address,Quality,Size,Name
0x00000071008f2778,O,000180,_ZN4ksys3gdt33setFlag_Item_ElectricLevelAddTimeEfb
0x00000071008f282c,O,000024,_ZN4ksys3gdt35resetFlag_Item_ElectricLevelAddTimeEb
0x00000071008f2844,O,000180,_ZN4ksys3gdt25setFlag_Item_EnergyMaxAddEfb
0x00000071008f28f8,O,000180,_ZN4ksys3gdt29setFlag_Item_EnergyMaxAddTimeEfb
0x00000071008f29ac,O,000172,_ZN4ksys3gdt24getFlag_Item_HotLevelAddEb
0x00000071008f2a58,O,000180,_ZN4ksys3gdt24setFlag_Item_HotLevelAddEib
0x00000071008f2b0c,O,000024,_ZN4ksys3gdt26resetFlag_Item_HotLevelAddEb
0x00000071008f2b24,O,000180,_ZN4ksys3gdt28setFlag_Item_HotLevelAddTimeEfb
0x00000071008f2bd8,O,000024,_ZN4ksys3gdt30resetFlag_Item_HotLevelAddTimeEb
0x00000071008f2bf0,O,000180,_ZN4ksys3gdt23setFlag_Item_LifeMaxAddEib
0x00000071008f2ca4,O,000180,_ZN4ksys3gdt27setFlag_Item_LifeMaxAddTimeEfb
0x00000071008f2d58,O,000180,_ZN4ksys3gdt22setFlag_Item_NoiseRateEib
0x00000071008f2e0c,O,000024,_ZN4ksys3gdt24resetFlag_Item_NoiseRateEb
0x00000071008f2e24,O,000180,_ZN4ksys3gdt22setFlag_Item_NoiseTimeEfb
0x00000071008f2ed8,O,000024,_ZN4ksys3gdt24resetFlag_Item_NoiseTimeEb
0x00000071008f2ef0,O,000180,_ZN4ksys3gdt24setFlag_Item_SwimVelRateEib
0x00000071008f2fa4,O,000024,_ZN4ksys3gdt26resetFlag_Item_SwimVelRateEb
0x00000071008f2fbc,O,000180,_ZN4ksys3gdt24setFlag_Item_SwimVelTimeEfb
0x00000071008f3070,O,000024,_ZN4ksys3gdt26resetFlag_Item_SwimVelTimeEb
0x00000071008f3088,O,000180,_ZN4ksys3gdt20setFlag_Item_VelRateEib
0x00000071008f313c,O,000024,_ZN4ksys3gdt22resetFlag_Item_VelRateEb
0x00000071008f3154,O,000180,_ZN4ksys3gdt20setFlag_Item_VelTimeEfb
0x00000071008f3208,O,000024,_ZN4ksys3gdt22resetFlag_Item_VelTimeEb
0x00000071008f3220,O,000172,_ZN4ksys3gdt28getFlag_ItemLockStartUp_DemoEb
0x00000071008f32cc,O,000180,_ZN4ksys3gdt28setFlag_ItemLockStartUp_DemoEbb
0x00000071008f3380,O,000172,_ZN4ksys3gdt24getFlag_JumpButtonChangeEb
0x00000071008f342c,O,000180,_ZN4ksys3gdt24setFlag_JumpButtonChangeEbb
0x00000071008f34e0,O,000172,_ZN4ksys3gdt24getFlag_JumpControlGuideEb
0x00000071008f358c,O,000172,_ZN4ksys3gdt20getFlag_KorokNutsNumEb
0x00000071008f3638,O,000180,_ZN4ksys3gdt20setFlag_KorokNutsNumEib
0x00000071008f36ec,O,000184,_ZN4ksys3gdt29setFlag_Last_Ridden_Horse_PosERKN4sead7Vector3IfEEb
0x00000071008f37a4,O,000172,_ZN4ksys3gdt38getFlag_LastBossGanonBeastGenerateFlagEb
0x00000071008f3850,O,000172,_ZN4ksys3gdt43getFlag_LastBossIncompleteGanonGenerateFlagEb
0x00000071008f38fc,O,000172,_ZN4ksys3gdt26getFlag_LastSaveTime_LowerEb
0x00000071008f39a8,O,000172,_ZN4ksys3gdt26getFlag_LastSaveTime_UpperEb
0x00000071008f3a54,O,000180,_ZN4ksys3gdt32setFlag_Location_RemainsElectricEib
0x00000071008f3b08,O,000180,_ZN4ksys3gdt28setFlag_Location_RemainsFireEib
0x00000071008f3bbc,O,000180,_ZN4ksys3gdt29setFlag_Location_RemainsWaterEib
0x00000071008f3c70,O,000180,_ZN4ksys3gdt28setFlag_Location_RemainsWindEib
0x00000071008f3d24,O,000172,_ZN4ksys3gdt23getFlag_MainScreenOnOffEb
0x00000071008f3dd0,O,000180,_ZN4ksys3gdt23setFlag_MainScreenOnOffEbb
0x00000071008f3e84,O,000180,_ZN4ksys3gdt27setFlag_MamonoShop_OpenStopEbb
0x00000071008f3f38,O,000180,_ZN4ksys3gdt24getFlag_MapApp_MapIconNoEib
0x00000071008f3fec,O,000192,_ZN4ksys3gdt24setFlag_MapApp_MapIconNoEiib
0x00000071008f40ac,O,000028,_ZN4ksys3gdt26resetFlag_MapApp_MapIconNoEib
0x00000071008f40c8,O,000160,_ZN4ksys3gdt25getFlag_MapApp_MapIconPosEPN4sead7Vector3IfEEib
0x00000071008f4168,O,000196,_ZN4ksys3gdt25setFlag_MapApp_MapIconPosERKN4sead7Vector3IfEEib
0x00000071008f422c,O,000028,_ZN4ksys3gdt27resetFlag_MapApp_MapIconPosEib
0x00000071008f4248,m,000300,_ZN4ksys3gdt10resetVec3fENS0_10FlagHandleEib
0x00000071008f4374,O,000160,_ZN4ksys3gdt37getFlag_MapApp_PointGuideInvisibleKeyEPPKcib
0x00000071008f4414,O,000160,_ZN4ksys3gdt28getFlag_MapApp_PointGuidePosEPN4sead7Vector3IfEEib
0x00000071008f44b4,O,000160,_ZN4ksys3gdt35getFlag_MapApp_PointGuideVisibleKeyEPPKcib
0x00000071008f4554,O,000172,_ZN4ksys3gdt33getFlag_MasterSword_Add_BeamPowerEb
0x00000071008f4600,O,000172,_ZN4ksys3gdt29getFlag_MasterSword_Add_PowerEb
0x00000071008f46ac,O,000172,_ZN4ksys3gdt30getFlag_MasterSwordRecoverTimeEb
0x00000071008f4758,O,000180,_ZN4ksys3gdt30setFlag_MasterSwordRecoverTimeEfb
0x00000071008f480c,O,000172,_ZN4ksys3gdt20getFlag_MaxHartValueEb
0x00000071008f48b8,O,000180,_ZN4ksys3gdt20setFlag_MaxHartValueEib
0x00000071008f496c,O,000160,_ZN4ksys3gdt35getFlag_MemoryPhotoSaveDistrictNameEPPKcib
0x00000071008f4a0c,O,000160,_ZN4ksys3gdt35getFlag_MemoryPhotoSaveLocationNameEPPKcib
0x00000071008f4aac,O,000172,_ZN4ksys3gdt24getFlag_MiniMapDirectionEb
0x00000071008f4b58,O,000180,_ZN4ksys3gdt24setFlag_MiniMapDirectionEbb
0x00000071008f4c0c,O,000172,_ZN4ksys3gdt26getFlag_MiniMapSensor_DemoEb
0x00000071008f4cb8,O,000180,_ZN4ksys3gdt26setFlag_MiniMapSensor_DemoEbb
0x00000071008f4d6c,O,000212,_ZN4ksys3gdt30setFlag_MsgDialogCookActorNameERKN4sead14SafeStringBaseIcEEb
0x00000071008f4e40,O,000172,_ZN4ksys3gdt27getFlag_MsgDialogCookEffectEb
0x00000071008f4eec,O,000180,_ZN4ksys3gdt27setFlag_MsgDialogCookEffectEib
0x00000071008f4fa0,O,000172,_ZN4ksys3gdt29getFlag_NakedIsland_ActivatedEb
0x00000071008f504c,O,000172,_ZN4ksys3gdt26getFlag_NakedIsland_FinishEb
0x00000071008f50f8,O,000172,_ZN4ksys3gdt28getFlag_NakedIsland_InIslandEb
0x00000071008f51a4,O,000172,_ZN4ksys3gdt41getFlag_NexIsPosTrackUploadAvailableCacheEb
0x00000071008f5250,O,000180,_ZN4ksys3gdt41setFlag_NexIsPosTrackUploadAvailableCacheEbb
0x00000071008f5304,O,000172,_ZN4ksys3gdt41getFlag_NexIsSaveDataUploadAvailableCacheEb
0x00000071008f53b0,O,000180,_ZN4ksys3gdt41setFlag_NexIsSaveDataUploadAvailableCacheEbb
0x00000071008f5464,O,000172,_ZN4ksys3gdt33getFlag_NexLastUploadSaveDataTimeEb
0x00000071008f5510,O,000180,_ZN4ksys3gdt33setFlag_NexLastUploadSaveDataTimeEib
0x00000071008f55c4,O,000172,_ZN4ksys3gdt40getFlag_NexLastUploadTrackBlockHardIndexEb
0x00000071008f5670,O,000180,_ZN4ksys3gdt40setFlag_NexLastUploadTrackBlockHardIndexEib
0x00000071008f5724,O,000172,_ZN4ksys3gdt36getFlag_NexLastUploadTrackBlockIndexEb
0x00000071008f57d0,O,000180,_ZN4ksys3gdt36setFlag_NexLastUploadTrackBlockIndexEib
0x00000071008f5884,O,000172,_ZN4ksys3gdt35getFlag_NexLastUploadTrackBlockTimeEb
0x00000071008f5930,O,000180,_ZN4ksys3gdt35setFlag_NexLastUploadTrackBlockTimeEib
0x00000071008f59e4,O,000172,_ZN4ksys3gdt43getFlag_NexPosTrackUploadIntervalHoursCacheEb
0x00000071008f5a90,O,000180,_ZN4ksys3gdt43setFlag_NexPosTrackUploadIntervalHoursCacheEib
0x00000071008f5b44,O,000172,_ZN4ksys3gdt44getFlag_NexsSaveDataUploadIntervalHoursCacheEb
0x00000071008f5bf0,O,000180,_ZN4ksys3gdt44setFlag_NexsSaveDataUploadIntervalHoursCacheEib
0x00000071008f5ca4,O,000172,_ZN4ksys3gdt25getFlag_NexUniqueID_LowerEb
0x00000071008f5d50,O,000180,_ZN4ksys3gdt25setFlag_NexUniqueID_LowerEib
0x00000071008f5e04,O,000172,_ZN4ksys3gdt25getFlag_NexUniqueID_UpperEb
0x00000071008f5eb0,O,000180,_ZN4ksys3gdt25setFlag_NexUniqueID_UpperEib
0x00000071008f5f64,O,000172,_ZN4ksys3gdt31getFlag_Npc_Kakariko001_TalkEndEb
0x00000071008f6010,O,000172,_ZN4ksys3gdt34getFlag_Open_MasterSword_FullPowerEb
0x00000071008f60bc,O,000172,_ZN4ksys3gdt33getFlag_Option_LatestAoCVerPlayedEb
0x00000071008f6168,O,000180,_ZN4ksys3gdt33setFlag_Option_LatestAoCVerPlayedEib
0x00000071008f621c,O,000172,_ZN4ksys3gdt30getFlag_ParasailStaminaRecoverEb
0x00000071008f62c8,O,000172,_ZN4ksys3gdt33getFlag_PictureMemory_LastShowIdxEb
0x00000071008f6374,O,000180,_ZN4ksys3gdt28setFlag_PlacedItemCountStateEib
0x00000071008f6428,O,000152,_ZN4ksys3gdt22getFlag_PlacedItemNameEPPKcb
0x00000071008f64c0,O,000212,_ZN4ksys3gdt22setFlag_PlacedItemNameERKN4sead14SafeStringBaseIcEEb
0x00000071008f6594,O,000024,_ZN4ksys3gdt24resetFlag_PlacedItemNameEb
0x00000071008f65ac,O,000172,_ZN4ksys3gdt27getFlag_PlayerEquipItemTypeEb
0x00000071008f6658,O,000180,_ZN4ksys3gdt27setFlag_PlayerEquipItemTypeEib
0x00000071008f670c,O,000152,_ZN4ksys3gdt21getFlag_PlayerSavePosEPN4sead7Vector3IfEEb
0x00000071008f67a4,O,000184,_ZN4ksys3gdt21setFlag_PlayerSavePosERKN4sead7Vector3IfEEb
0x00000071008f685c,O,000172,_ZN4ksys3gdt33getFlag_PlayerSavePosAngleYDegreeEb
0x00000071008f6908,O,000180,_ZN4ksys3gdt33setFlag_PlayerSavePosAngleYDegreeEfb
0x00000071008f69bc,O,000152,_ZN4ksys3gdt28getFlag_PlayerSavePosMapNameEPPKcb
0x00000071008f6a54,O,000212,_ZN4ksys3gdt28setFlag_PlayerSavePosMapNameERKN4sead14SafeStringBaseIcEEb
0x00000071008f6b28,O,000152,_ZN4ksys3gdt28getFlag_PlayerSavePosMapTypeEPPKcb
0x00000071008f6bc0,O,000212,_ZN4ksys3gdt28setFlag_PlayerSavePosMapTypeERKN4sead14SafeStringBaseIcEEb
0x00000071008f6c94,O,000172,_ZN4ksys3gdt41getFlag_PlayerUpdateOnlyBottomComebackPosEb
0x00000071008f6d40,O,000172,_ZN4ksys3gdt36getFlag_PlayFlashbackDemoProhibitionEb
0x00000071008f6dec,O,000172,_ZN4ksys3gdt30getFlag_PlayReport_AllPlayTimeEb
0x00000071008f6e98,O,000180,_ZN4ksys3gdt30setFlag_PlayReport_AllPlayTimeEib
0x00000071008f6f4c,O,000172,_ZN4ksys3gdt37getFlag_PlayReport_AudioChannel_5_1chEb
0x00000071008f6ff8,O,000180,_ZN4ksys3gdt37setFlag_PlayReport_AudioChannel_5_1chEib
0x00000071008f70ac,O,000172,_ZN4ksys3gdt36getFlag_PlayReport_AudioChannel_MonoEb
0x00000071008f7158,O,000180,_ZN4ksys3gdt36setFlag_PlayReport_AudioChannel_MonoEib
0x00000071008f720c,O,000172,_ZN4ksys3gdt37getFlag_PlayReport_AudioChannel_OtherEb
0x00000071008f72b8,O,000180,_ZN4ksys3gdt37setFlag_PlayReport_AudioChannel_OtherEib
0x00000071008f736c,O,000172,_ZN4ksys3gdt38getFlag_PlayReport_AudioChannel_StereoEb
0x00000071008f7418,O,000180,_ZN4ksys3gdt38setFlag_PlayReport_AudioChannel_StereoEib
0x00000071008f74cc,O,000172,_ZN4ksys3gdt27getFlag_PlayReport_PlayTimeEb
0x00000071008f7578,O,000180,_ZN4ksys3gdt23getFlag_PorchBow_FlagSpEib
0x00000071008f762c,O,000192,_ZN4ksys3gdt23setFlag_PorchBow_FlagSpEiib
0x00000071008f76ec,O,000180,_ZN4ksys3gdt24getFlag_PorchBow_ValueSpEib
0x00000071008f77a0,O,000192,_ZN4ksys3gdt24setFlag_PorchBow_ValueSpEiib
0x00000071008f7860,O,000160,_ZN4ksys3gdt17getFlag_PorchItemEPPKcib
0x00000071008f7900,O,000224,_ZN4ksys3gdt17setFlag_PorchItemERKN4sead14SafeStringBaseIcEEib
0x00000071008f79e0,O,000180,_ZN4ksys3gdt27getFlag_PorchItem_EquipFlagEib
0x00000071008f7a94,O,000192,_ZN4ksys3gdt27setFlag_PorchItem_EquipFlagEbib
0x00000071008f7b54,O,000180,_ZN4ksys3gdt24getFlag_PorchItem_Value1Eib
0x00000071008f7c08,O,000192,_ZN4ksys3gdt24setFlag_PorchItem_Value1Eiib
0x00000071008f7cc8,O,000180,_ZN4ksys3gdt26getFlag_PorchShield_FlagSpEib
0x00000071008f7d7c,O,000192,_ZN4ksys3gdt26setFlag_PorchShield_FlagSpEiib
0x00000071008f7e3c,O,000180,_ZN4ksys3gdt27getFlag_PorchShield_ValueSpEib
0x00000071008f7ef0,O,000192,_ZN4ksys3gdt27setFlag_PorchShield_ValueSpEiib
0x00000071008f7fb0,O,000180,_ZN4ksys3gdt25getFlag_PorchSword_FlagSpEib
0x00000071008f8064,O,000192,_ZN4ksys3gdt25setFlag_PorchSword_FlagSpEiib
0x00000071008f8124,O,000180,_ZN4ksys3gdt26getFlag_PorchSword_ValueSpEib
0x00000071008f81d8,O,000192,_ZN4ksys3gdt26setFlag_PorchSword_ValueSpEiib
0x00000071008f8298,O,000172,_ZN4ksys3gdt28getFlag_PortableUnit_PowerOnEb
0x00000071008f8344,O,000172,_ZN4ksys3gdt35getFlag_PosTrackEndPointBlockNumberEb
0x00000071008f83f0,O,000172,_ZN4ksys3gdt32getFlag_PosTrackEndPointPosIndexEb
0x00000071008f849c,O,000172,_ZN4ksys3gdt35getFlag_PosTrackEndPointRecordIndexEb
0x00000071008f8548,O,000172,_ZN4ksys3gdt25getFlag_PSavePosNotUpdateEb
0x00000071008f85f4,O,000172,_ZN4ksys3gdt31getFlag_QuestIndexSetPointGuideEb
0x00000071008f86a0,O,000180,_ZN4ksys3gdt31setFlag_QuestIndexSetPointGuideEib
0x00000071008f8754,O,000180,_ZN4ksys3gdt27setFlag_RemainsFire_Rotate0Ebb
0x00000071008f8808,O,000180,_ZN4ksys3gdt28setFlag_RemainsFire_Rotate90Ebb
0x00000071008f88bc,O,000180,_ZN4ksys3gdt29setFlag_RemainsFire_RotateTo0Ebb
0x00000071008f8970,O,000180,_ZN4ksys3gdt30setFlag_RemainsFire_RotateTo90Ebb
0x00000071008f8a24,O,000152,_ZN4ksys3gdt24getFlag_SaveDistrictNameEPPKcb
0x00000071008f8abc,O,000212,_ZN4ksys3gdt24setFlag_SaveDistrictNameERKN4sead14SafeStringBaseIcEEb
0x00000071008f8b90,O,000152,_ZN4ksys3gdt24getFlag_SaveLocationNameEPPKcb
0x00000071008f8c28,O,000212,_ZN4ksys3gdt24setFlag_SaveLocationNameERKN4sead14SafeStringBaseIcEEb
0x00000071008f8cfc,O,000172,_ZN4ksys3gdt27getFlag_ShieldPorchStockNumEb
0x00000071008f8da8,O,000172,_ZN4ksys3gdt29getFlag_Shop_CurrentItemStateEb
0x00000071008f8e54,O,000180,_ZN4ksys3gdt29setFlag_Shop_CurrentItemStateEib
0x00000071008f8f08,O,000172,_ZN4ksys3gdt23getFlag_Shop_DecideTrigEb
0x00000071008f8fb4,O,000180,_ZN4ksys3gdt23setFlag_Shop_DecideTrigEbb
0x00000071008f9068,O,000172,_ZN4ksys3gdt21getFlag_Shop_IsDecideEb
0x00000071008f9114,O,000180,_ZN4ksys3gdt21setFlag_Shop_IsDecideEbb
0x00000071008f91c8,O,000180,_ZN4ksys3gdt35setFlag_Shop_IsManufactureEquipItemEbb
0x00000071008f927c,O,000172,_ZN4ksys3gdt29getFlag_Shop_IsSelectPurchaseEb
0x00000071008f9328,O,000172,_ZN4ksys3gdt22getFlag_Shop_ItemStateEb
0x00000071008f93d4,O,000180,_ZN4ksys3gdt22setFlag_Shop_ItemStateEib
0x00000071008f9488,O,000172,_ZN4ksys3gdt39getFlag_Shop_ManufacturedEquipItemColorEb
0x00000071008f9534,O,000180,_ZN4ksys3gdt39setFlag_Shop_ManufacturedEquipItemColorEib
0x00000071008f95e8,O,000024,_ZN4ksys3gdt41resetFlag_Shop_ManufacturedEquipItemColorEb
0x00000071008f9600,O,000152,_ZN4ksys3gdt38getFlag_Shop_ManufacturedEquipItemNameEPPKcb
0x00000071008f9698,O,000212,_ZN4ksys3gdt38setFlag_Shop_ManufacturedEquipItemNameERKN4sead14SafeStringBaseIcEEb
0x00000071008f976c,O,000024,_ZN4ksys3gdt40resetFlag_Shop_ManufacturedEquipItemNameEb
0x00000071008f9784,O,000172,_ZN4ksys3gdt31getFlag_Shop_PlacedItemStockNumEb
0x00000071008f9830,O,000180,_ZN4ksys3gdt31setFlag_Shop_PlacedItemStockNumEib
0x00000071008f98e4,O,000172,_ZN4ksys3gdt23getFlag_Shop_ScreenTypeEb
0x00000071008f9990,O,000180,_ZN4ksys3gdt23setFlag_Shop_ScreenTypeEib
0x00000071008f9a44,O,000152,_ZN4ksys3gdt27getFlag_Shop_SelectItemNameEPPKcb
0x00000071008f9adc,O,000212,_ZN4ksys3gdt27setFlag_Shop_SelectItemNameERKN4sead14SafeStringBaseIcEEb
0x00000071008f9bb0,O,000212,_ZN4ksys3gdt30setFlag_Shop_SelectItemNameJpnERKN4sead14SafeStringBaseIcEEb
0x00000071008f9c84,O,000180,_ZN4ksys3gdt26setFlag_Shop_SelectItemNumEib
0x00000071008f9d38,O,000172,_ZN4ksys3gdt28getFlag_Shop_SelectItemPriceEb
0x00000071008f9de4,O,000180,_ZN4ksys3gdt28setFlag_Shop_SelectItemPriceEib
0x00000071008f9e98,O,000180,_ZN4ksys3gdt37setFlag_Shop_SelectPictureBookVacancyEib
0x00000071008f9f4c,O,000172,_ZN4ksys3gdt25getFlag_Shop_TradeItemNumEb
0x00000071008f9ff8,O,000180,_ZN4ksys3gdt25setFlag_Shop_TradeItemNumEib
0x00000071008fa0ac,O,000172,_ZN4ksys3gdt22getFlag_ShopTradePriceEb
0x00000071008fa158,O,000180,_ZN4ksys3gdt22setFlag_ShopTradePriceEib
0x00000071008fa20c,O,000172,_ZN4ksys3gdt37getFlag_ShowLocationProhibitionInDemoEb
0x00000071008fa2b8,O,000180,_ZN4ksys3gdt37setFlag_ShowLocationProhibitionInDemoEbb
0x00000071008fa36c,O,000172,_ZN4ksys3gdt26getFlag_SortTypeArmorPouchEb
0x00000071008fa418,O,000180,_ZN4ksys3gdt26setFlag_SortTypeArmorPouchEbb
0x00000071008fa4cc,O,000172,_ZN4ksys3gdt24getFlag_SortTypeBowPouchEb
0x00000071008fa578,O,000180,_ZN4ksys3gdt24setFlag_SortTypeBowPouchEbb
0x00000071008fa62c,O,000172,_ZN4ksys3gdt27getFlag_SortTypeShieldPouchEb
0x00000071008fa6d8,O,000180,_ZN4ksys3gdt27setFlag_SortTypeShieldPouchEbb
0x00000071008fa78c,O,000172,_ZN4ksys3gdt27getFlag_SortTypeWeaponPouchEb
0x00000071008fa838,O,000180,_ZN4ksys3gdt27setFlag_SortTypeWeaponPouchEbb
0x00000071008fa8ec,O,000172,_ZN4ksys3gdt25getFlag_StaminaCurrentMaxEb
0x00000071008fa998,O,000180,_ZN4ksys3gdt25setFlag_StaminaCurrentMaxEfb
0x00000071008faa4c,O,000172,_ZN4ksys3gdt18getFlag_StaminaMaxEb
0x00000071008faaf8,O,000180,_ZN4ksys3gdt18setFlag_StaminaMaxEfb
0x00000071008fabac,O,000160,_ZN4ksys3gdt22getFlag_StaminaRecoverEPN4sead7Vector2IfEEib
0x00000071008fac4c,O,000192,_ZN4ksys3gdt22setFlag_StaminaRecoverERKN4sead7Vector2IfEEib
0x00000071008fad0c,O,000180,_ZN4ksys3gdt19setFlag_STErrorCodeEib
0x00000071008fadc0,O,000172,_ZN4ksys3gdt24getFlag_StickSensitivityEb
0x00000071008fae6c,O,000180,_ZN4ksys3gdt24setFlag_StickSensitivityEib
0x00000071008faf20,O,000172,_ZN4ksys3gdt21getFlag_TextRubyOnOffEb
0x00000071008fafcc,O,000180,_ZN4ksys3gdt21setFlag_TextRubyOnOffEbb
0x00000071008fb080,O,000172,_ZN4ksys3gdt24getFlag_TextWindowChangeEb
0x00000071008fb12c,O,000180,_ZN4ksys3gdt24setFlag_TextWindowChangeEib
0x00000071008fb1e0,O,000172,_ZN4ksys3gdt28getFlag_TrackBlockFileNumberEb
0x00000071008fb28c,O,000180,_ZN4ksys3gdt28setFlag_TrackBlockFileNumberEib
0x00000071008fb340,O,000172,_ZN4ksys3gdt33getFlag_TrackBlockFileNumber_HardEb
0x00000071008fb3ec,O,000180,_ZN4ksys3gdt33setFlag_TrackBlockFileNumber_HardEib
0x00000071008fb4a0,O,000172,_ZN4ksys3gdt24getFlag_TrashProhibitionEb
0x00000071008fb54c,O,000212,_ZN4ksys3gdt20setFlag_UiInfoStringERKN4sead14SafeStringBaseIcEEb
0x00000071008fb620,O,000172,_ZN4ksys3gdt37getFlag_UMiiMini_MakeVillage_Invite01Eb
0x00000071008fb6cc,O,000172,_ZN4ksys3gdt37getFlag_UMiiMini_MakeVillage_Invite02Eb
0x00000071008fb778,O,000172,_ZN4ksys3gdt37getFlag_UMiiMini_MakeVillage_Invite03Eb
0x00000071008fb824,O,000172,_ZN4ksys3gdt37getFlag_UMiiMini_MakeVillage_Invite04Eb
0x00000071008fb8d0,O,000172,_ZN4ksys3gdt34getFlag_UMiiMini_MakeVillage_MarryEb
0x00000071008fb97c,O,000172,_ZN4ksys3gdt27getFlag_Used_App_FinalTrialEb
0x00000071008fba28,O,000180,_ZN4ksys3gdt27setFlag_Used_App_FinalTrialEbb
0x00000071008fbadc,O,000172,_ZN4ksys3gdt22getFlag_UseProhibitionEb
0x00000071008fbb88,O,000172,_ZN4ksys3gdt21getFlag_VoiceLanguageEb
0x00000071008fbc34,O,000180,_ZN4ksys3gdt21setFlag_VoiceLanguageEib
0x00000071008fbce8,O,000172,_ZN4ksys3gdt26getFlag_WarpDLC_DestDegreeEb
0x00000071008fbd94,O,000180,_ZN4ksys3gdt26setFlag_WarpDLC_DestDegreeEfb
0x00000071008fbe48,O,000152,_ZN4ksys3gdt23getFlag_WarpDLC_DestPosEPN4sead7Vector3IfEEb
0x00000071008fbee0,O,000184,_ZN4ksys3gdt23setFlag_WarpDLC_DestPosERKN4sead7Vector3IfEEb
0x00000071008fbf98,O,000172,_ZN4ksys3gdt23getFlag_WarpProhibitionEb
0x00000071008fc044,O,000172,_ZN4ksys3gdt30getFlag_Water_Relic_BattleTimeEb
0x00000071008fc0f0,O,000172,_ZN4ksys3gdt35getFlag_Water_Relic_BreakWeakPoint1Eb
0x00000071008fc19c,O,000172,_ZN4ksys3gdt35getFlag_Water_Relic_BreakWeakPoint2Eb
0x00000071008fc248,O,000172,_ZN4ksys3gdt35getFlag_Water_Relic_BreakWeakPoint3Eb
0x00000071008fc2f4,O,000172,_ZN4ksys3gdt35getFlag_Water_Relic_BreakWeakPoint4Eb
0x00000071008fc3a0,O,000172,_ZN4ksys3gdt30getFlag_Water_Relic_ChanceTimeEb
0x00000071008fc44c,O,000180,_ZN4ksys3gdt30setFlag_Water_Relic_ChanceTimeEbb
0x00000071008fc500,O,000172,_ZN4ksys3gdt28getFlag_Water_Relic_FinishedEb
0x00000071008fc5ac,O,000172,_ZN4ksys3gdt35getFlag_Water_Relic_firstPrinceRideEb
0x00000071008fc658,O,000180,_ZN4ksys3gdt35setFlag_Water_Relic_firstPrinceRideEbb
0x00000071008fc70c,O,000172,_ZN4ksys3gdt38getFlag_Water_Relic_PlayerInBattleAreaEb
0x00000071008fc7b8,O,000172,_ZN4ksys3gdt25getFlag_Water_Relic_Step4Eb
0x00000071008fc864,O,000172,_ZN4ksys3gdt37getFlag_WaterSupportReuseTimeInCastleEb
0x00000071008fc910,O,000180,_ZN4ksys3gdt37setFlag_WaterSupportReuseTimeInCastleEfb
0x00000071008fc9c4,O,000172,_ZN4ksys3gdt27getFlag_WeaponPorchStockNumEb
0x00000071008fca70,O,000172,_ZN4ksys3gdt26increaseFlag_Location_MineEib
0x00000071008fcb1c,O,000172,_ZN4ksys3gdt30getFlag_Wind_Relic_BattleStartEb
0x00000071008fcbc8,O,000172,_ZN4ksys3gdt27getFlag_Wind_Relic_FinishedEb
0x00000071008fcc74,O,000172,_ZN4ksys3gdt36getFlag_WindSupportReuseTimeInCastleEb
0x00000071008fcd20,O,000180,_ZN4ksys3gdt36setFlag_WindSupportReuseTimeInCastleEfb
0x00000071008fcdd4,O,000172,_ZN4ksys3gdt25getFlag_WindSupportUseNumEb
0x00000071008fce80,O,000180,_ZN4ksys3gdt25setFlag_WindSupportUseNumEib
0x00000071008fcf34,U,000284,
0x00000071008fd050,U,000284,
0x00000071008fd16c,U,000680,
0x00000071008fd414,U,000544,
0x00000071008fd634,U,001044,
0x00000071008fda48,O,000244,_ZN4ksys3gdt16isSaveProhibitedEv
0x00000071008fdb3c,O,000340,_ZN4ksys3gdt16isWarpProhibitedEv
0x00000071008fdc90,O,000340,_ZN4ksys3gdt20isKillTimeProhibitedEv
0x00000071008fdde4,O,000904,_ZN4ksys3gdt14getSmallKeyNumERKN4sead14SafeStringBaseIcEEb
0x00000071008fe16c,O,000100,_ZN4ksys3gdt11getS32ByKeyERKN4sead14SafeStringBaseIcEEb
0x00000071008fe1d0,O,000636,_ZN4ksys3gdt13getDungeonNumERKN4sead14SafeStringBaseIcEE
0x00000071008fe44c,O,000884,_ZN4ksys3gdt20incrementSmallKeyNumERKN4sead14SafeStringBaseIcEEib
0x00000071008fe7c0,O,000272,_ZN4ksys3gdt11setS32ByKeyEiRKN4sead14SafeStringBaseIcEEb
0x00000071008fe8d0,O,000264,_ZN4ksys3gdt12setBoolByKeyEbRKN4sead14SafeStringBaseIcEEb
0x00000071008fe9d8,O,000100,_ZN4ksys3gdt12getBoolByKeyERKN4sead14SafeStringBaseIcEEb
0x00000071008fea3c,O,000560,_ZN4ksys3gdt16isDungeonClearedERKN4sead14SafeStringBaseIcEEb
0x00000071008fec6c,O,000516,_ZN4ksys3gdt17setDungeonClearedERKN4sead14SafeStringBaseIcEEbb
0x00000071008fee70,O,000560,_ZN4ksys3gdt16isDungeonEnteredERKN4sead14SafeStringBaseIcEEb
0x00000071008ff0a0,O,000516,_ZN4ksys3gdt17setDungeonEnteredERKN4sead14SafeStringBaseIcEEbb
0x00000071008ff2a4,U,000008,gdt::isGetSameGroupActorName
0x00000071008ff2ac,U,000012,setIsGetFlag
0x00000071008ff2b8,U,000008,gdt::isGetSameGroupActorName_actor
0x00000071008ff2c0,U,000008,gdt::isGetSameGroupActorName2
0x00000071008ff2c8,U,000012,setIsGetFlag_0
